"CITY","WEATHER","VISIBILITY","TEMP","TEMP_MIN","TEMP_MAX","PRESSURE","HUMIDITY","WIND_SPEED","WIND_DEG","SEASON","FORECAST_DATETIME"
"Seoul","Clear",0.0790569415042095,-0.650364284042132,-0.635517624743054,-0.658089366153339,0.087090312408908,0.811760697110278,-0.853590402150208,0.041497436818718,"Spring",2021-04-19 21:00:00
"Seoul","Clear",0.0790569415042095,0.208427097289293,0.22053897039338,0.20147304264841,0.219799359889149,-0.34171809096827,-0.71204485830638,0.226742969753964,"Spring",2021-04-20 00:00:00
"Seoul","Clouds",0.0790569415042095,1.31438282739415,1.32297282949591,1.30842170569066,0.219799359889149,-1.26450112143111,-0.49689563166376,0.821478628125019,"Spring",2021-04-20 03:00:00
"Seoul","Clouds",0.0790569415042095,1.76681926243705,1.77396849912876,1.76126434057159,0.087090312408908,-1.37984900023896,0.533555927519312,0.879977217472992,"Spring",2021-04-20 06:00:00
"Seoul","Clear",0.0790569415042095,1.30600437489336,1.31462105783604,1.30003573097065,0.087090312408908,-0.976131424411471,0.273112126846667,0.88972698236432,"Spring",2021-04-20 09:00:00
"Seoul","Clear",0.0790569415042095,0.763499575466921,0.773843842859612,0.757043867849541,0.352508407369389,-0.514739909180052,-0.842266758642702,0.587484270733129,"Spring",2021-04-20 12:00:00
"Seoul","Clear",0.0790569415042095,0.380185373555578,0.391750289420667,0.37338552440876,0.48521745484963,-0.11102233335256,-0.98381230248653,0.65573262497243,"Spring",2021-04-20 15:00:00
"Seoul","Clear",0.0790569415042095,0.07856108352698,0.0910865096654318,0.0714904344881457,0.617926502329871,0.235021303071004,-1.27256521192794,0.957975336603622,"Spring",2021-04-20 18:00:00
"Seoul","Clear",0.0790569415042095,-0.0827241271133124,-0.0696850947870207,-0.0899395788721831,0.617926502329871,0.292695242474932,-1.09704873756159,-0.787232578944227,"Spring",2021-04-20 21:00:00
"Seoul","Clouds",0.0790569415042095,0.843094874224469,0.853185673628355,0.836710627689703,0.750635549810111,-0.687761727391834,-1.26124156842043,-0.28999456948646,"Spring",2021-04-21 00:00:00
"Seoul","Clouds",0.0790569415042095,2.05168664746406,2.05792873556426,2.04638748105217,0.617926502329871,-1.49519687904682,-1.15932877685288,0.168244380405992,"Spring",2021-04-21 03:00:00
"Seoul","Clouds",0.0790569415042095,2.64446216189526,2.6488165804999,2.63969519249337,0.352508407369389,-1.89891445487431,-1.17631424211414,0.528985681385156,"Spring",2021-04-21 06:00:00
"Seoul","Clouds",0.0790569415042095,2.42871700999981,2.43375846025831,2.42375634345293,0.219799359889149,-1.89891445487431,-0.700721214798873,0.957975336603622,"Spring",2021-04-21 09:00:00
"Washington, D.C.","Clear",0.0790569415042095,-1.00854312845109,-1.37256147372637,-1.01658978543407,-8.53899777380674,-0.11102233335256,-0.366673731327438,1.0847222801909,"Spring",2021-04-16 12:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.855636370311595,-0.840136030409811,-0.559554163193139,-5.35398063428096,-0.0533483939486327,-0.881899510918974,1.4259640513874,"Spring",2021-04-16 15:00:00
"Washington, D.C.","Clear",0.0790569415042095,0.166534834785321,0.178780112094042,0.74656139944952,-2.30167254223542,-0.803109606199689,-0.644102997261342,-0.455740572639049,"Spring",2021-04-16 18:00:00
"Washington, D.C.","Clear",0.0790569415042095,1.249449820513,1.25824659913194,1.24343040161053,0.617926502329871,-1.32217506083503,-0.525204740432526,-0.52398892687835,"Spring",2021-04-16 21:00:00
"Washington, D.C.","Clear",0.0790569415042095,1.33113973239574,1.33967637281565,1.3251936551307,0.48521745484963,-1.20682718202718,-0.757339432336405,-0.377742453508419,"Spring",2021-04-17 00:00:00
"Washington, D.C.","Clear",0.0790569415042095,0.072277244151384,0.0848226809205308,0.0652009534481327,0.48521745484963,-0.514739909180052,-0.553513849201292,0.694731684537745,"Spring",2021-04-17 03:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.585431277160976,-0.570791394379079,-0.593098062073207,0.750635549810111,-0.0533483939486327,-0.372335553081191,1.09447204508222,"Spring",2021-04-17 06:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.838879465310006,-0.823432487090076,-0.846773797353723,0.750635549810111,0.119673424263149,-0.474248344648748,1.1529706344302,"Spring",2021-04-17 09:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.993880836574703,-0.977940262797628,-1.00191432967404,0.750635549810111,0.235021303071004,-0.58748477972381,1.17247016421285,"Spring",2021-04-17 12:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.0827241271133124,-0.0696850947870207,-0.0899395788721831,0.750635549810111,-0.284044151564342,-0.961165015471518,1.66970817367062,"Spring",2021-04-17 15:00:00
"Washington, D.C.","Clear",0.0790569415042095,1.30181514864296,1.31044517200611,1.29584274361064,0.48521745484963,-1.14915324262325,-0.615793888492576,-0.699484694922268,"Spring",2021-04-17 18:00:00
"Washington, D.C.","Clear",0.0790569415042095,2.02445667683648,2.03078547766969,2.01913306321211,0.352508407369389,-1.43752293964289,-0.242113652744869,-0.699484694922268,"Spring",2021-04-17 21:00:00
"Washington, D.C.","Clear",0.0790569415042095,1.97209134870651,1.97858690479552,1.966720721212,0.087090312408908,-1.32217506083503,-0.106229930654793,-0.60198704600898,"Spring",2021-04-18 00:00:00
"Washington, D.C.","Clear",0.0790569415042095,0.501672934817097,0.512850978488748,0.494982157849008,0.087090312408908,-0.399392030372197,-1.08006327230033,0.255992264427951,"Spring",2021-04-18 03:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.191644009623639,-0.1782581263653,-0.198957250232405,0.352508407369389,0.292695242474932,-0.287408226774894,1.17247016421285,"Spring",2021-04-18 06:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.442997584647471,-0.428811276161329,-0.450536491832917,0.352508407369389,0.638738878898496,-0.457262879387488,1.18221992910418,"Spring",2021-04-18 09:00:00
"Washington, D.C.","Clear",0.0790569415042095,-0.740432648425672,-0.725299170086631,-0.748238594393523,0.352508407369389,0.177347363667077,-0.434615592372476,1.21146922377817,"Spring",2021-04-18 12:00:00
"Washington, D.C.","Clouds",0.0790569415042095,0.151872542908931,0.164164511689274,0.144867713288295,0.219799359889149,-0.572413848583979,-0.864914045657714,1.55271099497468,"Spring",2021-04-18 15:00:00
"Washington, D.C.","Clouds",0.0790569415042095,1.68303473742911,1.69045078253009,1.67740459337141,-0.0456187350713327,-1.49519687904682,-0.830943115135195,-1.03097670122745,"Spring",2021-04-18 18:00:00
"Washington, D.C.","Clouds",0.0790569415042095,2.53135305313454,2.53606766309169,2.52648453377314,-0.311036830031814,-1.84124051547038,0.18818480054037,-1.56721377025053,"Spring",2021-04-18 21:00:00
"Washington, D.C.","Clear",0.0790569415042095,2.25276950748313,2.25837125540109,2.24765087433257,-0.443745877512055,-1.43752293964289,1.07142899412586,1.59171005453999,"Spring",2021-04-19 00:00:00
"Washington, D.C.","Clear",0.0790569415042095,0.598025138576232,0.608896352577226,0.591420867129204,-0.0456187350713327,0.00432554545529472,-0.683735749537614,-0.60198704600898,"Spring",2021-04-19 03:00:00
"Washington, D.C.","Clouds",0.0790569415042095,0.00106039789463164,0.0138326218116558,-0.00607983167201236,0.750635549810111,0.119673424263149,0.125904761249086,-0.504489397095693,"Spring",2021-04-19 06:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.801176429056432,-0.785849514620672,-0.809036911113647,1.14876269225083,0.177347363667077,-0.768663075843911,-0.338743393943104,"Spring",2021-04-19 09:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-1.10070610595983,-1.08442535146094,-1.10883550735426,1.28147173973107,0.00432554545529472,-0.825281293381442,-0.0462504472032409,"Spring",2021-04-19 12:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.656648123417728,-0.641781453487955,-0.664378847193352,1.28147173973107,-0.918457485007543,-0.808295828120183,-0.338743393943104,"Spring",2021-04-19 15:00:00
